id,customer_id,product_id,date,quantity,total_amount
757318,344,188,2011-11-16 17:24:00,1,1.25
757314,344,2379,2011-11-16 17:24:00,3,2.4899999999999998
757320,344,2416,2011-11-16 17:24:00,1,1.25
757321,344,2415,2011-11-16 17:24:00,1,1.25
757322,344,1536,2011-11-16 17:24:00,5,0.95
757323,344,1535,2011-11-16 17:24:00,3,0.5700000000000001
757324,344,911,2011-11-16 17:24:00,4,10.2
757325,344,2066,2011-11-16 17:24:00,12,39.0
757319,344,2413,2011-11-16 17:24:00,1,1.25
757326,344,406,2011-11-16 17:24:00,9,11.25
757360,2158,1222,2011-11-16 17:25:00,24,9.36
757361,2158,1792,2011-11-16 17:25:00,24,9.36
757362,2158,2497,2011-11-16 17:25:00,12,15.0
757363,2158,1908,2011-11-16 17:25:00,6,17.34
757367,2158,2122,2011-11-16 17:25:00,24,13.200000000000001
757366,2158,2499,2011-11-16 17:25:00,12,9.959999999999999
757368,2158,2079,2011-11-16 17:25:00,12,10.2
757369,2158,4628,2011-11-16 17:25:00,2,36.0
757359,2158,391,2011-11-16 17:25:00,6,17.700000000000003
757365,2158,2495,2011-11-16 17:25:00,12,15.0
757358,2158,1355,2011-11-16 17:25:00,6,12.600000000000001
757364,2158,1913,2011-11-16 17:25:00,10,16.5
757356,2158,250,2011-11-16 17:25:00,10,8.5
757357,2158,1352,2011-11-16 17:25:00,6,12.600000000000001
757347,2158,2069,2011-11-16 17:25:00,8,15.6
757349,2158,247,2011-11-16 17:25:00,10,8.5
757350,2158,249,2011-11-16 17:25:00,10,8.5
757348,2158,2109,2011-11-16 17:25:00,4,19.8
757352,2158,2524,2011-11-16 17:25:00,4,15.0
757353,2158,2615,2011-11-16 17:25:00,4,15.0
757354,2158,2494,2011-11-16 17:25:00,6,12.48
757355,2158,1351,2011-11-16 17:25:00,3,14.850000000000001
757351,2158,555,2011-11-16 17:25:00,8,15.6
757375,2158,2129,2011-11-16 17:26:00,6,25.5
757370,2158,1352,2011-11-16 17:26:00,12,25.200000000000003
757371,2158,1355,2011-11-16 17:26:00,12,25.200000000000003
757372,2158,1924,2011-11-16 17:26:00,4,15.0
757373,2158,1925,2011-11-16 17:26:00,4,15.0
757374,2158,1923,2011-11-16 17:26:00,4,15.0
757378,4756,2018,2011-11-17 08:20:00,1,16.95
757379,4756,2520,2011-11-17 08:20:00,24,9.36
757376,4756,2489,2011-11-17 08:20:00,10,20.8
757377,4756,2544,2011-11-17 08:20:00,2,19.9
757391,2237,1796,2011-11-17 08:29:00,4,15.0
757390,2237,2702,2011-11-17 08:29:00,4,19.8
757389,2237,4628,2011-11-17 08:29:00,1,18.0
757387,2237,1797,2011-11-17 08:29:00,12,17.4
757386,2237,555,2011-11-17 08:29:00,8,15.6
757388,2237,1728,2011-11-17 08:29:00,12,17.4
757384,2237,3411,2011-11-17 08:29:00,48,13.919999999999998
757383,2237,1733,2011-11-17 08:29:00,12,19.799999999999997
757382,2237,1734,2011-11-17 08:29:00,12,19.799999999999997
757381,2237,2437,2011-11-17 08:29:00,8,10.0
757380,2237,2435,2011-11-17 08:29:00,8,10.0
757385,2237,1186,2011-11-17 08:29:00,24,10.08
757401,730,1353,2011-11-17 08:35:00,12,17.4
757407,730,4628,2011-11-17 08:35:00,2,36.0
757406,730,1757,2011-11-17 08:35:00,24,6.959999999999999
757405,730,2416,2011-11-17 08:35:00,12,15.0
757404,730,1296,2011-11-17 08:35:00,6,17.700000000000003
757403,730,1522,2011-11-17 08:35:00,3,14.850000000000001
757402,730,2110,2011-11-17 08:35:00,4,17.0
757400,730,1922,2011-11-17 08:35:00,6,12.600000000000001
757397,730,1919,2011-11-17 08:35:00,6,12.600000000000001
757398,730,1921,2011-11-17 08:35:00,6,12.600000000000001
757399,730,1920,2011-11-17 08:35:00,6,12.600000000000001
757396,730,1517,2011-11-17 08:35:00,3,17.85
757395,730,1471,2011-11-17 08:35:00,6,17.700000000000003
757394,730,1925,2011-11-17 08:35:00,4,15.0
757393,730,1923,2011-11-17 08:35:00,4,15.0
757392,730,1926,2011-11-17 08:35:00,6,51.0
757408,3689,1610,2011-11-17 08:40:00,2,25.5
757409,3689,1128,2011-11-17 08:40:00,3,32.849999999999994
757424,294,391,2011-11-17 08:41:00,18,53.1
757423,294,426,2011-11-17 08:41:00,32,40.0
757422,294,1296,2011-11-17 08:41:00,30,88.5
757421,4961,1504,2011-11-17 08:41:00,24,25.44
757419,4961,1278,2011-11-17 08:41:00,48,18.72
757418,4961,1503,2011-11-17 08:41:00,12,12.72
757417,4961,3193,2011-11-17 08:41:00,45,65.25
757420,4961,3991,2011-11-17 08:41:00,24,30.0
757415,4961,2916,2011-11-17 08:41:00,2,19.9
757414,4961,1968,2011-11-17 08:41:00,4,39.8
757413,4961,1942,2011-11-17 08:41:00,2,19.9
757412,4961,3254,2011-11-17 08:41:00,4,17.0
757411,4961,1941,2011-11-17 08:41:00,2,19.9
757410,4961,4628,2011-11-17 08:41:00,7,455.0
757416,4961,1280,2011-11-17 08:41:00,12,19.799999999999997
757443,24,3994,2011-11-17 08:49:00,24,30.0
757444,24,3990,2011-11-17 08:49:00,24,30.0
757445,24,3253,2011-11-17 08:49:00,4,17.0
757446,24,994,2011-11-17 08:49:00,6,17.700000000000003
757448,24,1801,2011-11-17 08:49:00,2,17.0
757449,24,1804,2011-11-17 08:49:00,2,17.0
757453,24,3862,2011-11-17 08:49:00,24,6.959999999999999
757451,24,2403,2011-11-17 08:49:00,8,39.6
757452,24,1610,2011-11-17 08:49:00,7,89.25
757454,24,3524,2011-11-17 08:49:00,10,12.5
757455,24,2409,2011-11-17 08:49:00,2,31.9
757456,24,2333,2011-11-17 08:49:00,4,16.6
757442,24,3252,2011-11-17 08:49:00,4,17.0
757450,24,1895,2011-11-17 08:49:00,6,29.700000000000003
757441,24,3135,2011-11-17 08:49:00,4,15.0
757447,24,545,2011-11-17 08:49:00,8,13.52
757439,24,1874,2011-11-17 08:49:00,18,53.1
757440,24,1872,2011-11-17 08:49:00,18,53.1
757425,24,2334,2011-11-17 08:49:00,4,13.0
757427,24,25,2011-11-17 08:49:00,3,17.85
757428,24,214,2011-11-17 08:49:00,3,17.85
757429,24,24,2011-11-17 08:49:00,3,17.85
757430,24,2401,2011-11-17 08:49:00,4,19.8
757431,24,4224,2011-11-17 08:49:00,3,14.850000000000001
757426,24,23,2011-11-17 08:49:00,3,17.85
757433,24,2013,2011-11-17 08:49:00,2,13.5
757438,24,1873,2011-11-17 08:49:00,18,53.1
757434,24,861,2011-11-17 08:49:00,2,16.5
757435,24,862,2011-11-17 08:49:00,2,16.5
757436,24,2022,2011-11-17 08:49:00,12,10.2
757437,24,2077,2011-11-17 08:49:00,12,10.2
757432,24,2014,2011-11-17 08:49:00,2,13.5
757465,1093,2408,2011-11-17 08:53:00,12,45.0
757464,1093,1159,2011-11-17 08:53:00,12,15.0
757463,1093,1739,2011-11-17 08:53:00,36,59.4
757462,1093,2406,2011-11-17 08:53:00,48,60.0
757460,1093,2407,2011-11-17 08:53:00,48,60.0
757459,1093,1912,2011-11-17 08:53:00,20,33.0
757458,1093,1908,2011-11-17 08:53:00,12,34.68
757457,1093,1910,2011-11-17 08:53:00,10,16.5
757461,1093,2405,2011-11-17 08:53:00,12,19.799999999999997
757472,5056,1794,2011-11-17 08:54:00,6,29.700000000000003
757474,5056,3586,2011-11-17 08:54:00,32,13.44
757475,5056,1689,2011-11-17 08:54:00,4,15.0
757473,5056,1350,2011-11-17 08:54:00,3,14.850000000000001
757471,5056,1671,2011-11-17 08:54:00,24,39.599999999999994
757467,5056,4059,2011-11-17 08:54:00,10,20.8
757469,5056,2713,2011-11-17 08:54:00,10,16.5
757468,5056,2711,2011-11-17 08:54:00,10,20.8
757466,5056,1195,2011-11-17 08:54:00,10,20.8
757470,5056,253,2011-11-17 08:54:00,10,16.5
757476,1730,2501,2011-11-17 08:56:00,20,99.0
757485,4768,4623,2011-11-17 09:25:00,1,50.0
757484,4768,2501,2011-11-17 09:25:00,8,39.6
757483,4768,3400,2011-11-17 09:25:00,4,17.0
757481,4768,2416,2011-11-17 09:25:00,12,15.0
757482,4768,2459,2011-11-17 09:25:00,5,24.75
757479,4768,2414,2011-11-17 09:25:00,12,15.0
757478,4768,2413,2011-11-17 09:25:00,12,15.0
757477,4768,2871,2011-11-17 09:25:00,12,20.28
757480,4768,2415,2011-11-17 09:25:00,12,15.0
757495,2339,1159,2011-11-17 09:31:00,12,15.0
757501,2339,1924,2011-11-17 09:31:00,4,15.0
757500,2339,1925,2011-11-17 09:31:00,4,15.0
757502,2339,1923,2011-11-17 09:31:00,4,15.0
757498,2339,2561,2011-11-17 09:31:00,4,19.8
757497,2339,2447,2011-11-17 09:31:00,12,19.799999999999997
757496,2339,1161,2011-11-17 09:31:00,12,17.4
757494,2339,1350,2011-11-17 09:31:00,6,29.700000000000003
757499,2339,1746,2011-11-17 09:31:00,4,15.0
757492,2339,3361,2011-11-17 09:31:00,6,17.700000000000003
757491,2339,2599,2011-11-17 09:31:00,4,19.8
757490,2339,1351,2011-11-17 09:31:00,6,29.700000000000003
757489,2339,2638,2011-11-17 09:31:00,12,15.0
757488,2339,1223,2011-11-17 09:31:00,24,9.36
757487,2339,1226,2011-11-17 09:31:00,24,9.36
757486,2339,2685,2011-11-17 09:31:00,24,9.36
757493,2339,3362,2011-11-17 09:31:00,2,13.9
757521,343,2122,2011-11-17 09:33:00,72,39.6
757522,343,2080,2011-11-17 09:33:00,6,17.700000000000003
757523,343,220,2011-11-17 09:33:00,2,16.5
757524,343,422,2011-11-17 09:33:00,24,15.600000000000001
757525,343,600,2011-11-17 09:33:00,12,17.4
757526,343,872,2011-11-17 09:33:00,6,15.299999999999999
757528,343,1296,2011-11-17 09:33:00,6,17.700000000000003
757532,343,2327,2011-11-17 09:33:00,24,30.0
757530,343,1518,2011-11-17 09:33:00,24,20.4
757531,343,789,2011-11-17 09:33:00,8,15.6
757520,343,2439,2011-11-17 09:33:00,24,19.919999999999998
757533,343,1579,2011-11-17 09:33:00,10,20.8
757534,343,2490,2011-11-17 09:33:00,20,41.6
757535,343,1425,2011-11-17 09:33:00,12,10.2
757529,343,1351,2011-11-17 09:33:00,3,14.850000000000001
757519,343,554,2011-11-17 09:33:00,6,15.299999999999999
757527,343,870,2011-11-17 09:33:00,3,14.850000000000001
757517,343,3374,2011-11-17 09:33:00,12,25.200000000000003
757503,343,1256,2011-11-17 09:33:00,24,4.5600000000000005
757504,343,1535,2011-11-17 09:33:00,96,18.240000000000002
757505,343,1756,2011-11-17 09:33:00,24,6.959999999999999
757506,343,2610,2011-11-17 09:33:00,12,9.959999999999999
757507,343,2608,2011-11-17 09:33:00,12,9.959999999999999
757508,343,2631,2011-11-17 09:33:00,12,17.4
757510,343,2712,2011-11-17 09:33:00,10,20.8
757509,343,2713,2011-11-17 09:33:00,10,16.5
757511,343,2128,2011-11-17 09:33:00,25,10.5
757512,343,4015,2011-11-17 09:33:00,24,30.0
757513,343,2130,2011-11-17 09:33:00,12,17.4
757514,343,4081,2011-11-17 09:33:00,12,35.400000000000006
757515,343,3926,2011-11-17 09:33:00,12,15.0
757516,343,564,2011-11-17 09:33:00,12,20.28
757518,343,2312,2011-11-17 09:33:00,4,15.0
757541,5170,1771,2011-11-17 09:34:00,24,20.4
757543,5170,977,2011-11-17 09:34:00,24,34.8
757542,5170,1772,2011-11-17 09:34:00,24,20.4
757544,5170,4628,2011-11-17 09:34:00,1,40.0
757540,5170,1770,2011-11-17 09:34:00,24,20.4
757538,5170,1355,2011-11-17 09:34:00,12,25.200000000000003
757537,5170,2479,2011-11-17 09:34:00,24,30.0
757536,5170,2478,2011-11-17 09:34:00,24,39.599999999999994
757539,5170,1353,2011-11-17 09:34:00,12,17.4
757563,434,1879,2011-11-17 09:49:00,25,10.5
757564,434,1880,2011-11-17 09:49:00,25,10.5
757565,434,3395,2011-11-17 09:49:00,24,20.4
757566,434,4628,2011-11-17 09:49:00,8,144.0
757567,434,2435,2011-11-17 09:49:00,16,20.0
757568,434,2529,2011-11-17 09:49:00,12,24.96
757569,434,2355,2011-11-17 09:49:00,12,17.4
757571,434,2455,2011-11-17 09:49:00,24,13.200000000000001
757572,434,1798,2011-11-17 09:49:00,12,19.799999999999997
757573,434,1902,2011-11-17 09:49:00,12,45.0
757574,434,2261,2011-11-17 09:49:00,12,9.959999999999999
757576,434,2267,2011-11-17 09:49:00,8,50.0
757575,434,2260,2011-11-17 09:49:00,12,15.0
757562,434,1258,2011-11-17 09:49:00,25,10.5
757570,434,2453,2011-11-17 09:49:00,24,13.200000000000001
757561,434,2493,2011-11-17 09:49:00,12,15.0
757546,434,2615,2011-11-17 09:49:00,4,15.0
757559,434,2520,2011-11-17 09:49:00,24,9.36
757560,434,2581,2011-11-17 09:49:00,20,16.599999999999998
757545,434,2245,2011-11-17 09:49:00,6,22.5
757548,434,2403,2011-11-17 09:49:00,64,265.6
757549,434,2130,2011-11-17 09:49:00,24,34.8
757550,434,1985,2011-11-17 09:49:00,12,23.4
757551,434,2247,2011-11-17 09:49:00,6,12.48
757547,434,2702,2011-11-17 09:49:00,4,19.8
757553,434,2317,2011-11-17 09:49:00,12,24.96
757554,434,2318,2011-11-17 09:49:00,12,24.96
757555,434,2440,2011-11-17 09:49:00,8,6.64
757556,434,2333,2011-11-17 09:49:00,12,49.800000000000004
757557,434,2356,2011-11-17 09:49:00,12,17.4
757552,434,1034,2011-11-17 09:49:00,24,39.599999999999994
757558,434,2396,2011-11-17 09:49:00,12,49.800000000000004
757609,2070,1408,2011-11-17 09:51:00,8,34.0
757608,2070,469,2011-11-17 09:51:00,18,58.5
757607,2070,3480,2011-11-17 09:51:00,16,66.4
757606,2070,2305,2011-11-17 09:51:00,8,26.32
757604,2070,1402,2011-11-17 09:51:00,12,91.80000000000001
757603,2070,1400,2011-11-17 09:51:00,12,91.80000000000001
757602,2070,1178,2011-11-17 09:51:00,12,25.200000000000003
757610,2070,2017,2011-11-17 09:51:00,4,59.8
757605,2070,1419,2011-11-17 09:51:00,12,25.200000000000003
757611,2070,2004,2011-11-17 09:51:00,2,21.5
757617,2070,1897,2011-11-17 09:51:00,24,82.80000000000001
757613,2070,602,2011-11-17 09:51:00,24,13.200000000000001
757621,2070,790,2011-11-17 09:51:00,4,15.0
757614,2070,1802,2011-11-17 09:51:00,36,275.40000000000003
757615,2070,607,2011-11-17 09:51:00,3,29.849999999999998
757616,2070,2011,2011-11-17 09:51:00,2,15.9
757618,2070,1398,2011-11-17 09:51:00,4,15.8
757619,2070,1687,2011-11-17 09:51:00,4,19.8
757620,2070,786,2011-11-17 09:51:00,6,12.600000000000001
757601,2070,564,2011-11-17 09:51:00,12,20.28
757612,2070,1571,2011-11-17 09:51:00,5,10.5
757600,2070,19,2011-11-17 09:51:00,6,17.700000000000003
757584,2070,3399,2011-11-17 09:51:00,24,90.0
757598,2070,1692,2011-11-17 09:51:00,4,15.0
757599,2070,974,2011-11-17 09:51:00,12,17.4
757577,2070,3723,2011-11-17 09:51:00,4,18.6
757578,2070,1572,2011-11-17 09:51:00,5,10.5
757580,2070,1012,2011-11-17 09:51:00,4,19.8
757581,2070,1011,2011-11-17 09:51:00,4,19.8
757582,2070,836,2011-11-17 09:51:00,4,17.0
757583,2070,1324,2011-11-17 09:51:00,6,29.700000000000003
757585,2070,2765,2011-11-17 09:51:00,24,15.600000000000001
757586,2070,2766,2011-11-17 09:51:00,18,35.1
757587,2070,844,2011-11-17 09:51:00,12,15.0
757579,2070,789,2011-11-17 09:51:00,8,15.6
757589,2070,1382,2011-11-17 09:51:00,16,52.64
757588,2070,2269,2011-11-17 09:51:00,16,79.2
757597,2070,3465,2011-11-17 09:51:00,24,142.8
757595,2070,3105,2011-11-17 09:51:00,6,49.5
757594,2070,3109,2011-11-17 09:51:00,10,70.8
757596,2070,3107,2011-11-17 09:51:00,6,49.5
757592,2070,1562,2011-11-17 09:51:00,10,70.8
757591,2070,861,2011-11-17 09:51:00,10,70.8
757590,2070,3364,2011-11-17 09:51:00,6,53.699999999999996
757593,2070,3098,2011-11-17 09:51:00,6,49.5
757671,5731,3516,2011-11-17 10:01:00,1,2.55
757666,5731,2393,2011-11-17 10:01:00,1,2.89
757670,5731,1900,2011-11-17 10:01:00,1,3.75
757669,5731,1901,2011-11-17 10:01:00,1,3.75
757668,5731,2444,2011-11-17 10:01:00,1,4.95
757667,5731,1523,2011-11-17 10:01:00,2,5.9
757665,5731,2394,2011-11-17 10:01:00,1,2.89
757660,5731,2110,2011-11-17 10:01:00,1,4.25
757663,5731,2394,2011-11-17 10:01:00,1,2.89
757662,5731,4104,2011-11-17 10:01:00,1,7.95
757661,5731,1352,2011-11-17 10:01:00,3,6.300000000000001
757659,5731,2444,2011-11-17 10:01:00,1,4.95
757658,5731,2067,2011-11-17 10:01:00,2,5.1
757672,5731,1576,2011-11-17 10:01:00,1,1.65
757664,5731,2397,2011-11-17 10:01:00,1,4.15
757673,5731,1837,2011-11-17 10:01:00,1,1.65
757684,819,1590,2011-11-17 10:01:00,12,4.68
757675,5731,2366,2011-11-17 10:01:00,1,1.65
757689,819,685,2011-11-17 10:01:00,48,88.80000000000001
757688,819,1583,2011-11-17 10:01:00,12,30.599999999999998
757687,819,1582,2011-11-17 10:01:00,6,15.299999999999999
757686,819,1509,2011-11-17 10:01:00,18,53.1
757685,819,1589,2011-11-17 10:01:00,12,4.68
757657,5731,2079,2011-11-17 10:01:00,1,0.85
757674,5731,2365,2011-11-17 10:01:00,1,1.65
757683,819,2247,2011-11-17 10:01:00,120,214.8
757681,5731,3164,2011-11-17 10:01:00,12,7.800000000000001
757680,5731,924,2011-11-17 10:01:00,12,15.0
757679,5731,3886,2011-11-17 10:01:00,12,10.2
757678,5731,3173,2011-11-17 10:01:00,12,2.2800000000000002
757677,5731,2645,2011-11-17 10:01:00,8,16.64
757676,5731,2647,2011-11-17 10:01:00,4,8.32
757682,5731,923,2011-11-17 10:01:00,12,15.0
757656,5731,2172,2011-11-17 10:01:00,1,0.42
757647,5731,2286,2011-11-17 10:01:00,1,4.95
757654,5731,2465,2011-11-17 10:01:00,3,7.470000000000001
757635,5731,862,2011-11-17 10:01:00,1,8.25
757634,5731,3954,2011-11-17 10:01:00,1,0.65
757633,5731,544,2011-11-17 10:01:00,8,13.52
757632,5731,2724,2011-11-17 10:01:00,12,5.04
757631,5731,2725,2011-11-17 10:01:00,12,5.04
757630,5731,1245,2011-11-17 10:01:00,12,5.04
757655,5731,2164,2011-11-17 10:01:00,1,0.42
757629,5731,1241,2011-11-17 10:01:00,12,5.04
757627,5731,1253,2011-11-17 10:01:00,25,10.5
757626,5731,1260,2011-11-17 10:01:00,25,10.5
757625,5731,2389,2011-11-17 10:01:00,25,10.5
757624,5731,2390,2011-11-17 10:01:00,25,10.5
757623,5731,2390,2011-11-17 10:01:00,25,10.5
757622,5731,1251,2011-11-17 10:01:00,25,10.5
757628,5731,1988,2011-11-17 10:01:00,12,5.04
757637,5731,2429,2011-11-17 10:01:00,1,8.25
757636,5731,220,2011-11-17 10:01:00,1,8.25
757639,5731,3106,2011-11-17 10:01:00,1,8.25
757653,5731,2466,2011-11-17 10:01:00,2,5.78
757652,5731,251,2011-11-17 10:01:00,1,1.65
757651,5731,2720,2011-11-17 10:01:00,1,1.65
757650,5731,2367,2011-11-17 10:01:00,1,1.65
757649,5731,2464,2011-11-17 10:01:00,3,7.470000000000001
757638,5731,3097,2011-11-17 10:01:00,1,8.25
757648,5731,1308,2011-11-17 10:01:00,2,0.78
757645,5731,1837,2011-11-17 10:01:00,1,1.65
757644,5731,1576,2011-11-17 10:01:00,1,1.65
757643,5731,252,2011-11-17 10:01:00,1,1.65
757642,5731,2494,2011-11-17 10:01:00,1,2.08
757641,5731,2565,2011-11-17 10:01:00,1,8.15
757640,5731,3098,2011-11-17 10:01:00,1,8.25
757646,5731,2285,2011-11-17 10:01:00,1,4.95
757690,819,1990,2011-11-17 10:02:00,24,10.08
757691,819,2497,2011-11-17 10:02:00,24,30.0
757692,819,2495,2011-11-17 10:02:00,12,15.0
757698,1695,2130,2011-11-17 10:09:00,12,17.4
757696,1695,1772,2011-11-17 10:09:00,24,20.4
757697,1695,2534,2011-11-17 10:09:00,2,19.9
757694,1695,1756,2011-11-17 10:09:00,48,13.919999999999998
757695,1695,2571,2011-11-17 10:09:00,10,7.9
757693,1695,1755,2011-11-17 10:09:00,48,13.919999999999998
757699,5731,2326,2011-11-17 10:21:00,10,8.299999999999999
757700,5731,2325,2011-11-17 10:21:00,6,7.5
757701,5731,2324,2011-11-17 10:21:00,6,9.899999999999999
757713,2348,2479,2011-11-17 10:24:00,12,15.0
757712,2348,1958,2011-11-17 10:24:00,3,14.850000000000001
757711,2348,4081,2011-11-17 10:24:00,12,35.400000000000006
757710,2348,2010,2011-11-17 10:24:00,1,14.95
757709,2348,837,2011-11-17 10:24:00,9,44.550000000000004
757708,2348,1194,2011-11-17 10:24:00,30,62.400000000000006
757706,2348,1810,2011-11-17 10:24:00,12,25.200000000000003
757705,2348,3060,2011-11-17 10:24:00,12,59.400000000000006
757704,2348,430,2011-11-17 10:24:00,12,10.2
757703,2348,1623,2011-11-17 10:24:00,40,26.0
757702,2348,2240,2011-11-17 10:24:00,20,25.0
757707,2348,1809,2011-11-17 10:24:00,12,25.200000000000003
757723,4448,2288,2011-11-17 10:40:00,6,24.900000000000002
757728,4448,2711,2011-11-17 10:40:00,5,10.4
757727,4448,1234,2011-11-17 10:40:00,12,15.0
757726,4448,3463,2011-11-17 10:40:00,12,30.599999999999998
757725,4448,1369,2011-11-17 10:40:00,8,23.6
757724,4448,1036,2011-11-17 10:40:00,6,17.700000000000003
757722,4448,4081,2011-11-17 10:40:00,6,17.700000000000003
757717,4448,1299,2011-11-17 10:40:00,6,17.700000000000003
757720,4448,2368,2011-11-17 10:40:00,20,25.0
757719,4448,1797,2011-11-17 10:40:00,10,14.5
757718,4448,2080,2011-11-17 10:40:00,6,17.700000000000003
757716,4448,2289,2011-11-17 10:40:00,6,24.900000000000002
757715,4448,2490,2011-11-17 10:40:00,10,20.8
757714,4448,2489,2011-11-17 10:40:00,10,20.8
757721,4448,1100,2011-11-17 10:40:00,20,7.800000000000001
757742,938,2401,2011-11-17 10:49:00,4,19.8
757743,938,837,2011-11-17 10:49:00,3,14.850000000000001
757744,938,2389,2011-11-17 10:49:00,25,10.5
757751,938,1807,2011-11-17 10:49:00,12,23.4
757749,938,2492,2011-11-17 10:49:00,12,15.0
757747,938,1034,2011-11-17 10:49:00,12,19.799999999999997
757748,938,1806,2011-11-17 10:49:00,12,23.4
757750,938,2491,2011-11-17 10:49:00,12,15.0
757741,938,1895,2011-11-17 10:49:00,3,14.850000000000001
757746,938,2247,2011-11-17 10:49:00,12,24.96
757740,938,1801,2011-11-17 10:49:00,2,17.0
757745,938,61,2011-11-17 10:49:00,25,10.5
757738,938,1804,2011-11-17 10:49:00,2,17.0
757729,938,2489,2011-11-17 10:49:00,20,41.6
757730,938,2490,2011-11-17 10:49:00,30,62.400000000000006
757731,938,2360,2011-11-17 10:49:00,10,20.8
757732,938,2359,2011-11-17 10:49:00,10,20.8
757739,938,1802,2011-11-17 10:49:00,2,17.0
757734,938,2080,2011-11-17 10:49:00,12,35.400000000000006
757735,938,1387,2011-11-17 10:49:00,24,46.8
757736,938,2458,2011-11-17 10:49:00,4,16.6
757737,938,2196,2011-11-17 10:49:00,6,9.899999999999999
757733,938,1299,2011-11-17 10:49:00,12,35.400000000000006
757752,4448,1100,2011-11-17 10:51:00,20,7.800000000000001
757770,4315,1650,2011-11-17 10:52:00,96,158.39999999999998
757771,4315,2247,2011-11-17 10:52:00,120,214.8
757772,4315,2615,2011-11-17 10:52:00,96,315.84000000000003
757773,4315,2395,2011-11-17 10:52:00,48,180.0
757774,4315,2396,2011-11-17 10:52:00,48,180.0
757775,4315,2398,2011-11-17 10:52:00,48,180.0
757778,4315,606,2011-11-17 10:52:00,24,102.0
757777,4315,608,2011-11-17 10:52:00,48,156.0
757779,4315,1728,2011-11-17 10:52:00,72,90.0
757780,4315,607,2011-11-17 10:52:00,12,107.39999999999999
757769,4315,1034,2011-11-17 10:52:00,144,208.79999999999998
757782,4315,2628,2011-11-17 10:52:00,40,198.0
757783,4315,2522,2011-11-17 10:52:00,144,56.160000000000004
757776,4315,2403,2011-11-17 10:52:00,32,132.8
757781,4315,2627,2011-11-17 10:52:00,100,195.0
757767,4315,1793,2011-11-17 10:52:00,144,56.160000000000004
757766,4315,1672,2011-11-17 10:52:00,96,40.32
757753,4315,1835,2011-11-17 10:52:00,50,354.0
757768,4315,1798,2011-11-17 10:52:00,192,278.4
757755,4315,1842,2011-11-17 10:52:00,48,122.39999999999999
757756,4315,2081,2011-11-17 10:52:00,80,204.0
757757,4315,2072,2011-11-17 10:52:00,50,84.5
757758,4315,2507,2011-11-17 10:52:00,32,20.8
757754,4315,266,2011-11-17 10:52:00,48,304.79999999999995
757760,4315,2177,2011-11-17 10:52:00,18,269.09999999999997
757761,4315,2639,2011-11-17 10:52:00,100,104.0
757762,4315,587,2011-11-17 10:52:00,48,69.6
757763,4315,589,2011-11-17 10:52:00,48,69.6
757764,4315,588,2011-11-17 10:52:00,48,69.6
757765,4315,795,2011-11-17 10:52:00,96,120.0
757759,4315,2528,2011-11-17 10:52:00,40,166.0
757798,1225,1161,2011-11-17 10:53:00,12,17.4
757799,1225,1642,2011-11-17 10:53:00,3,14.850000000000001
757800,1225,2421,2011-11-17 10:53:00,16,13.28
757801,1225,2245,2011-11-17 10:53:00,6,22.5
757804,1225,3079,2011-11-17 10:53:00,3,16.35
757803,1225,3463,2011-11-17 10:53:00,6,15.299999999999999
757806,1225,1768,2011-11-17 10:53:00,6,19.5
757805,1225,3080,2011-11-17 10:53:00,3,16.35
757797,1225,1325,2011-11-17 10:53:00,3,14.850000000000001
757802,1225,2633,2011-11-17 10:53:00,24,10.08
757796,1225,2556,2011-11-17 10:53:00,12,24.96
757786,1225,1868,2011-11-17 10:53:00,24,30.0
757794,1225,1643,2011-11-17 10:53:00,6,17.700000000000003
757795,1225,2130,2011-11-17 10:53:00,12,17.4
757784,1225,2501,2011-11-17 10:53:00,8,39.6
757787,1225,2486,2011-11-17 10:53:00,12,19.799999999999997
757788,1225,4011,2011-11-17 10:53:00,12,15.0
757785,1225,3399,2011-11-17 10:53:00,4,17.0
757790,1225,1794,2011-11-17 10:53:00,6,29.700000000000003
757791,1225,2430,2011-11-17 10:53:00,2,16.5
757792,1225,1350,2011-11-17 10:53:00,6,29.700000000000003
757793,1225,1351,2011-11-17 10:53:00,3,14.850000000000001
757789,1225,2624,2011-11-17 10:53:00,12,45.0
757815,491,3473,2011-11-17 10:59:00,12,17.4
757820,491,19,2011-11-17 10:59:00,6,17.700000000000003
757819,491,2594,2011-11-17 10:59:00,2,25.0
757818,491,2697,2011-11-17 10:59:00,12,15.0
757816,491,3472,2011-11-17 10:59:00,12,17.4
757814,491,1324,2011-11-17 10:59:00,24,102.0
757817,491,2698,2011-11-17 10:59:00,12,15.0
757812,491,1825,2011-11-17 10:59:00,8,39.6
757811,491,619,2011-11-17 10:59:00,12,15.0
757810,491,1268,2011-11-17 10:59:00,8,13.2
757809,491,1650,2011-11-17 10:59:00,12,23.4
757808,491,3480,2011-11-17 10:59:00,8,33.2
757807,491,2037,2011-11-17 10:59:00,48,100.80000000000001
757813,491,2278,2011-11-17 10:59:00,12,7.4399999999999995
757863,1486,1955,2011-11-17 11:02:00,4,30.6
757879,1486,2410,2011-11-17 11:02:00,4,16.6
757878,1486,2437,2011-11-17 11:02:00,8,10.0
757877,1486,2438,2011-11-17 11:02:00,8,10.0
757876,1486,2436,2011-11-17 11:02:00,8,10.0
